"","X","latitude","longitude"
"5356268",5356268,1.10548413,103.93977062
"7441845",7441845,0.45916745,101.37869787
"2906985",2906985,0.05885915,102.1004866
"7941737",7941737,1.56254541,102.01848296
"4322246",4322246,2.98344016,101.67020572
"3262111",3262111,0.74958757,101.83937273
"602502",602502,2.83903134,101.86348954
"6913191",6913191,1.51368855,103.76772317
"2951465",2951465,2.88008706,101.49724943
"8607853",8607853,4.03402249,101.01075336
"1976027",1976027,1.36743571,104.10182765
"1552037",1552037,1.30330737,103.84993009
"8197853",8197853,4.23665644,103.4183923
"3439974",3439974,1.62576037,103.68362483
"2591046",2591046,4.80131811,101.09179802
"826498",826498,3.13715142,101.45584576
"6391287",6391287,1.10624356,104.09314831
"5863030",5863030,3.20552092,101.71491105
"5346089",5346089,3.80380981,103.30690263
"5763252",5763252,4.78825275,103.42788294
"6304102",6304102,2.74092667,102.24702542
"9448295",9448295,0.99169289,104.60147934
"812277",812277,2.74557799,101.95309599
"4686729",4686729,0.62388892,101.1339217
"4767917",4767917,1.63455673,101.57584584
"3004362",3004362,4.24549764,103.37629399
"9461923",9461923,1.55378007,102.17598396
"9453082",9453082,3.35758949,101.60959026
"6429299",6429299,0.47388553,101.36908579
"7622796",7622796,3.19847305,101.63390674
"2162482",2162482,0.4188715,101.43220438
"3517787",3517787,1.42998817,101.26154721
"1129669",1129669,0.50578736,101.4871393
"6977083",6977083,2.80244094,101.65427256
"8286155",8286155,0.50953823,101.50045332
"3556590",3556590,1.04452867,103.94189365
"8017655",8017655,2.23011932,102.22465977
"2739531",2739531,0.85923606,103.47665594
"442485",442485,4.63664982,103.42789893
"627268",627268,1.59444539,103.36589451
"2958007",2958007,0.44499255,101.38086953
"6716078",6716078,3.16660208,101.54606356
"1152408",1152408,0.47140774,101.40411663
"7248081",7248081,4.45778956,101.21018638
"6762027",6762027,2.95148387,101.84971064
"17941",17941,2.27654437,102.2096545
"6977833",6977833,1.48895349,103.94638471
"6972176",6972176,0.47540634,101.40466673
"1864362",1864362,1.01647118,103.93535339
"2695993",2695993,0.35087593,101.21611356
"2139293",2139293,0.74163165,103.4219334
"5123766",5123766,3.1310979,101.38439278
"9441604",9441604,1.87062497,100.96482981
"2229500",2229500,4.64890092,100.73910717
"8840418",8840418,2.63700235,101.70589369
"5483156",5483156,3.79193839,103.27667652
"4071516",4071516,0.65902165,101.62936873
"4225376",4225376,2.52414337,102.81141385
"5234221",5234221,2.38128565,102.34280262
"4022711",4022711,1.14715169,104.0480941
"3257204",3257204,3.01958684,101.38214095
"3933769",3933769,1.67259863,101.41491476
"8789049",8789049,3.10435591,101.60994433
"1486596",1486596,2.8813975,102.40806009
"6392655",6392655,3.2107776,103.44329241
"2955977",2955977,3.93964609,102.3648462
"9217314",9217314,0.51444017,101.49564542
"7923616",7923616,0.49659753,101.37767832
"2231990",2231990,4.72948447,103.42510725
"3557726",3557726,1.1022672,104.35490296
"4447691",4447691,0.00128664,103.31517845
"1603839",1603839,1.4431827,103.77925882
"6617766",6617766,4.36537977,100.67380539
"6641005",6641005,3.70850529,103.11204446
"7534331",7534331,2.02547873,102.74918354
"7697661",7697661,2.99373591,101.76922464
"3331825",3331825,0.46857198,101.37022327
"4730466",4730466,2.41722313,102.18432731
"340240",340240,2.23089983,102.33816738
"4206385",4206385,3.77029769,103.26701684
"1512588",1512588,3.20078997,101.64229527
"3331135",3331135,1.88952749,103.92455666
"93897",93897,4.3088121,101.1658398
"5943976",5943976,3.99118639,100.78218915
"6406818",6406818,2.99971628,101.4240202
"3402029",3402029,2.95290158,101.87610025
"1411415",1411415,2.59256197,102.10080446
"1725896",1725896,1.51982703,103.9138404
"6576293",6576293,1.30950253,103.78618102
"411139",411139,1.62669304,103.63581059
"8764108",8764108,3.06584443,101.75603033
"6518818",6518818,1.32701985,103.93621456
"9060588",9060588,2.94181439,101.32514406
"5194576",5194576,2.91067191,101.83393122
"6216800",6216800,3.56945937,101.55521947
"50331",50331,2.10219797,102.63977652
"8391025",8391025,3.15042093,101.62765541
"5502849",5502849,0.83938392,103.07551444
"8349291",8349291,2.01964711,102.5652595
"1937403",1937403,3.03831919,101.42229102
"4743755",4743755,2.06400928,103.11780546
"292124",292124,3.29406683,101.29134752
"4193781",4193781,4.74812706,103.41138829
"8457143",8457143,3.2312806,101.68725971
"8660207",8660207,0.53201811,101.44573044
"3318923",3318923,4.86930768,100.72948538
"4360926",4360926,1.78283811,102.94029494
"8148207",8148207,1.95873167,102.63636221
"7800829",7800829,2.25846715,102.25668133
"4552256",4552256,2.68252052,101.93283108
"5078785",5078785,2.85717567,101.38937115
"2820543",2820543,3.11621935,101.62821101
"8314324",8314324,3.12952212,101.78443786
"5148652",5148652,2.82801497,102.40955783
"712699",712699,3.22281211,101.70176369
"940444",940444,1.33304678,101.16264059
"6446829",6446829,1.63870614,103.67864893
"7883262",7883262,2.99777662,101.56168472
"5729352",5729352,3.94588759,100.78003557
"4372519",4372519,4.78589801,103.3938132
"9065458",9065458,0.54308582,101.41415717
"8856654",8856654,2.82136428,101.46422657
"9489842",9489842,1.88471701,102.95073131
"6770045",6770045,2.94804783,101.81165587
"9638381",9638381,3.20956998,101.69770317
"816580",816580,1.46362849,103.40220371
"4291771",4291771,1.66879062,103.60862652
"7637862",7637862,1.25371748,101.23902008
"3614052",3614052,1.14609176,104.04004208
"634923",634923,1.49639504,103.92587665
"1243367",1243367,3.19809797,101.64563656
"906146",906146,3.0674374,101.64943482
"3362335",3362335,0.49817677,101.41539428
"6821055",6821055,1.69047395,104.11458894
"6244128",6244128,3.73188397,100.92891748
"7600722",7600722,3.23553644,101.56044565
"1891934",1891934,0.64906801,101.95110571
"6219906",6219906,2.41120657,102.18015906
"4452410",4452410,4.47388674,103.40281253
"8308221",8308221,4.59781178,101.06963801
"818914",818914,1.22171652,101.38567578
"913722",913722,0.47515722,101.54364687
"3396327",3396327,3.76354315,103.2283438
"2791270",2791270,2.79098834,102.41544714
"7812993",7812993,4.92157695,103.11657422
"6239550",6239550,1.54271222,103.80189739
"4855103",4855103,1.6527601,103.6311483
"1998409",1998409,2.61179077,101.87883453
"6543643",6543643,0.89845338,104.59973803
"5765259",5765259,4.31422893,101.15096293
"2142322",2142322,1.66798805,101.46849562
"823803",823803,0.65462518,101.06580977
"2029580",2029580,3.02985939,101.46455807
"2680857",2680857,1.3251322,103.95919978
"8960501",8960501,2.06292329,102.59351077
"8940496",8940496,4.4703672,101.16377095
"4547857",4547857,1.67539412,103.6392275
"5879773",5879773,2.48147704,102.22547483
"4060255",4060255,2.81056272,101.74147776
"8197837",8197837,4.18581665,100.92030744
"6181069",6181069,2.67420092,101.91462328
"5570041",5570041,1.00413482,102.71635139
"8076082",8076082,2.99302936,101.54998436
"8230244",8230244,2.04425968,102.59013318
"6747588",6747588,1.54519441,103.78738856
"4773214",4773214,2.0209762,102.57750315
"9098453",9098453,3.39186633,101.51904544
"6778447",6778447,1.30532597,103.78537398
"5157458",5157458,4.61880694,101.06217114
"3693547",3693547,1.83447908,102.93697831
"1709339",1709339,3.06158533,101.78839592
"2452175",2452175,2.61412735,102.27221433
"2795072",2795072,0.4163696,101.37959679
"156326",156326,3.97789473,103.37156039
"2899785",2899785,4.61331093,101.13877853
"4467158",4467158,2.41079308,102.24210122
"1743639",1743639,4.76867932,100.93876556
"3026864",3026864,2.05394079,103.35151196
"7214521",7214521,4.38838672,103.4563544
"2114484",2114484,1.62465933,103.65948646
"9479853",9479853,1.31559193,101.31827876
"7602076",7602076,1.52538468,103.7749944
"8390045",8390045,3.76390047,101.91475041
"4255918",4255918,4.81933299,100.95320935
"2673099",2673099,2.70289689,102.16551794
"4518806",4518806,2.14570681,100.81014138
"2653823",2653823,1.55981917,103.39281342
"9246178",9246178,0.89643479,104.59762712
"3891761",3891761,1.92198617,102.76999028
"4016374",4016374,2.05680229,103.30883253
"289579",289579,3.05236666,101.6873044
"4205829",4205829,4.10645769,101.29622516
"4103637",4103637,0.52896763,101.46631216
"5785690",5785690,4.19028909,100.66551752
"4072534",4072534,3.25094162,101.70634075
"2769110",2769110,0.68574977,101.59001781
"3898226",3898226,3.62223673,102.84278291
"1874887",1874887,3.85811073,101.89413458
"4573195",4573195,1.9990245,102.58686476
"9041898",9041898,1.93877517,102.90323687
"8543343",8543343,3.13030481,101.63208913
"6578863",6578863,4.24786856,100.92489871
"9297007",9297007,0.52783916,101.48129467
"6125032",6125032,2.13531966,102.44906937
"4267179",4267179,4.49247347,101.00627681
"4901522",4901522,3.04752818,101.62883069
"2124138",2124138,3.12098125,101.52329318
"7835220",7835220,2.87217793,101.67072973
"5527168",5527168,1.49983679,103.40239476
"527925",527925,1.14028733,104.02688935
"3458140",3458140,2.16399173,102.42177825
"985982",985982,3.67870603,101.39934282
"2981036",2981036,2.98848436,101.54154113
"8373442",8373442,3.14346497,101.76024855
"6086863",6086863,1.38156075,103.8695692
"6717259",6717259,2.29084227,102.18248287
"6095728",6095728,4.09901922,101.24976321
"3308112",3308112,1.0658262,103.94940753
"5043495",5043495,3.20807296,101.70474163
"6943180",6943180,2.73662666,101.95482839
"1523593",1523593,1.07187035,104.11929409
"8631705",8631705,3.823348,103.32966402
"1447493",1447493,1.64518641,101.45679981
"9082175",9082175,1.86446625,102.90469871
"95285",95285,2.98078103,102.43391379
"7490338",7490338,0.53685033,101.42312628
"5093912",5093912,0.92398937,104.05866949
"2238693",2238693,3.41733014,102.03330864
"5490744",5490744,0.44554632,101.31712116
"930166",930166,2.22586814,102.23972906
"6402575",6402575,2.74971909,102.75154048
"1367705",1367705,3.23506018,101.43373648
"4735097",4735097,3.25119475,101.68120271
"4538999",4538999,0.72640588,101.07294646
"8427932",8427932,0.31301856,100.930222
"2877384",2877384,0.45373974,101.46464173
"5755526",5755526,1.6237512,103.62243667
"4683265",4683265,3.19784242,101.70547317
"7764955",7764955,1.0258435,103.94783049
"4936014",4936014,1.84612282,102.94598832
"1033275",1033275,1.85644914,103.11751956
"4252033",4252033,0.65809348,101.80056018
"826929",826929,1.34235023,101.14508959
"5193417",5193417,3.7057148,102.36513506
"3735817",3735817,3.82177512,101.39957573
"2908432",2908432,3.43939813,102.6204084
"4797145",4797145,1.02754603,103.95475789
"476760",476760,4.46837399,100.92354306
"7931296",7931296,0.7216646,104.21026545
"7101216",7101216,1.54541225,103.82744459
"1936664",1936664,0.91081721,104.5442964
"5540658",5540658,2.99035227,101.60719219
"8019986",8019986,2.69328469,102.95025817
"5080668",5080668,1.30375166,101.19466002
"3296430",3296430,1.51895553,103.71308322
"4797024",4797024,2.68974308,101.98969374
"2559361",2559361,1.30151434,103.85856712
"9507141",9507141,3.06611298,101.69856142
"2110453",2110453,3.37586624,101.52966574
"4894723",4894723,2.7329323,102.65194164
"5341530",5341530,3.46299481,102.47361644
"5005209",5005209,0.63287446,100.98450923
"4674003",4674003,1.90983767,100.87791898
"9191490",9191490,3.12893968,101.80917429
"8088465",8088465,2.14733456,102.36321727
"1283545",1283545,2.91634046,101.86508476
"3500359",3500359,1.17286025,104.0298493
"4735484",4735484,4.488205,103.44103414
"3436352",3436352,3.0109513,101.77710587
"6861920",6861920,1.59823913,104.08472961
"3116032",3116032,0.03741174,103.6834881
"3252119",3252119,3.64719527,101.5313706
"2057985",2057985,0.54375975,101.4338902
"293806",293806,3.18974136,102.24106832
"5511236",5511236,2.98553715,101.50697973
"3610489",3610489,4.86034275,100.71261464
"8000379",8000379,1.10415798,104.09154949
"8378119",8378119,3.3420872,101.52980315
"825428",825428,3.76763061,102.36552044
"105904",105904,3.79189898,103.14520656
"8750575",8750575,3.05227511,101.53694899
"98897",98897,1.33940565,101.1758493
"8707716",8707716,0.80376533,100.7013265
"154074",154074,0.83319506,103.10029448
"908372",908372,1.49894085,103.70259256
"2016994",2016994,0.67314493,101.59267463
"6392654",6392654,1.35427747,102.15695034
"85943",85943,1.43577576,103.84015411
"834360",834360,3.12878999,101.8040075
"4795048",4795048,2.41778105,102.17584832
"4032382",4032382,1.3234783,103.86069542
"8240179",8240179,1.50808252,103.64836835
"5297696",5297696,0.99223274,102.7102809
"1843297",1843297,2.09500219,102.95292081
"3666788",3666788,3.44761853,102.86524148
"7402549",7402549,1.42911234,101.15091542
"6114514",6114514,0.39454363,101.43272243
"3285683",3285683,2.10111229,102.63671003
"3304523",3304523,1.22891113,103.76815807
"578301",578301,3.24007945,101.41304014
"5432274",5432274,3.37679389,102.94715296
"2417994",2417994,4.11639137,102.2119542
"5980802",5980802,0.48280744,101.44760816
"4225637",4225637,3.74550063,103.2086423
"1271944",1271944,4.63978995,101.07021566
"2294585",2294585,2.10395734,102.60694146
"2249221",2249221,0.51814177,101.45589181
"7856961",7856961,2.75047876,101.82338498
"4243186",4243186,4.95208665,100.62473333
"6343265",6343265,1.36829803,100.94050095
"8361686",8361686,4.26945949,103.25125889
"990418",990418,0.58422904,101.37784063
"2544553",2544553,0.58810479,101.40841509
"7685455",7685455,0.47487194,101.37123609
"1873830",1873830,0.47323867,101.41409963
"4945072",4945072,3.00959844,101.79851594
"8538209",8538209,2.29375885,103.13318559
"5987984",5987984,4.14287408,100.72324543
"5825327",5825327,3.45508186,101.20656341
"2149051",2149051,0.57893056,101.39179145
"4145660",4145660,0.48247779,101.05457236
"2800302",2800302,1.02724554,104.0667347
"1260592",1260592,4.17168211,102.03910041
"3068356",3068356,1.11160708,104.49348642
"643722",643722,2.99763451,101.49693724
"2498261",2498261,3.09160459,101.65286687
"8497618",8497618,1.50440641,103.68684331
"1744185",1744185,0.57866695,101.44821157
"4986022",4986022,3.20932519,101.7154316
"960234",960234,4.53883115,101.15519614
"6688139",6688139,2.07759804,103.93723
"7814826",7814826,2.76182334,101.82110835
"4358081",4358081,3.20562425,101.66953856
"5390069",5390069,3.50436263,102.54136578
"1912526",1912526,0.880586,104.56512073
"5764708",5764708,1.03541117,103.34673219
"1999332",1999332,1.44939802,103.58823231
"4588738",4588738,2.41270841,101.94718723
"2747240",2747240,2.48282102,102.01998668
"5858207",5858207,1.50699444,103.61003906
"6337304",6337304,2.85266317,101.45829132
"9050375",9050375,1.76582097,103.70412164
"7459108",7459108,2.99756885,101.41867857
"8254443",8254443,2.34047273,102.26003419
"2461003",2461003,0.437305,101.41995774
"3945187",3945187,2.63883961,101.67499693
"9532970",9532970,2.84210146,101.84400682
"1694860",1694860,0.7893035,102.00198575
"7263961",7263961,2.36697235,102.06336031
"5337501",5337501,1.08041362,101.52818603
"5756585",5756585,4.11083839,103.37993951
"7259220",7259220,0.3878687,101.85779175
"783247",783247,3.86313104,102.53701719
"3126013",3126013,3.4383849,101.20149993
"5507916",5507916,3.06401792,101.40289152
"6792929",6792929,1.52503126,103.62349702
"5223534",5223534,4.55872338,101.09139629
"922462",922462,1.15077764,104.1148369
"6072593",6072593,3.34725929,101.25270066
"3859291",3859291,0.71684269,100.67461188
"6455648",6455648,3.55866764,102.18505037
"2828204",2828204,0.31535624,100.96435804
"5606294",5606294,3.06413778,101.76384487
"2445226",2445226,4.88186171,100.74043794
"6401181",6401181,1.03412865,104.07022339
"6384354",6384354,1.32535212,103.88574265
"7904533",7904533,3.14474679,101.59994008
"9563785",9563785,4.12290632,100.7582576
"7046381",7046381,1.52100902,103.94578242
"3394378",3394378,2.15133997,100.78391549
"5345423",5345423,2.79883432,103.30663908
"5093716",5093716,1.56534623,104.09953691
"7813099",7813099,2.02476269,102.56724146
"6549443",6549443,0.99904712,103.40237259
"9189130",9189130,3.08006184,101.51254787
"6467945",6467945,3.03180861,101.69769553
"1920617",1920617,2.24529898,102.25003129
"604267",604267,1.49671131,103.9127228
"1871176",1871176,3.12300068,101.63047854
"2604343",2604343,3.8142223,101.85324921
"2532829",2532829,4.79262888,100.84566581
"4850725",4850725,2.67390779,101.85910969
"6413630",6413630,2.86915996,101.93859978
"1248784",1248784,1.35479236,103.96414781
"7669146",7669146,0.42779877,101.4618047
"5064988",5064988,2.62786759,102.06218871
"8811887",8811887,1.5309965,103.77182605
"3021740",3021740,0.53474421,101.42608917
"5644353",5644353,4.69801264,101.15885447
"4062292",4062292,2.73279559,101.92237366
"6711285",6711285,1.75142619,103.05458302
"7550136",7550136,1.29133758,103.6324441
"8371398",8371398,4.65424204,103.3264591
"4769514",4769514,0.58233356,101.38848708
"6271515",6271515,3.16747315,101.65364293
"3495610",3495610,3.14127543,101.50677263
"6219101",6219101,2.18990148,100.6398549
"7290439",7290439,1.7565335,104.07154511
"2565944",2565944,0.42279647,101.38131678
"5169302",5169302,0.67265165,101.57063097
"5459557",5459557,0.66655022,101.59249155
"5663800",5663800,0.38601903,101.08543203
"6676965",6676965,1.15632236,104.03363992
"7387514",7387514,2.00687441,103.34738718
"9086141",9086141,1.84731763,102.91829896
"563165",563165,3.96665562,100.75419162
"9380653",9380653,0.48099987,101.33865298
"7347191",7347191,4.25669418,100.89527758
"7496151",7496151,1.56684121,103.60565704
"2508448",2508448,1.67075678,103.71235479
"9094153",9094153,2.97852054,101.81404265
