"","latitude","longitude"
"3286605",6.72589256,100.75212822
"4214759",9.78502101,105.46403474
"459531",9.56703445,106.40031921
"4234182",6.5006521,101.65756211
"1269872",5.2528867,103.09505167
"2158786",9.16898468,105.3251497
"3911161",6.0891387,102.26558346
"7821169",10.04531768,105.76786587
"1025777",10.18696143,103.99902651
"2367475",10.04155486,106.50803781
"912398",9.76603521,105.28122603
"3740216",10.05676248,106.48154069
"4483954",5.66586767,100.91351914
"1183743",10.17326718,106.38708045
"6609977",9.17165041,105.25929658
"221324",8.82075187,104.82876232
"8391396",9.93010403,106.33389699
"4424907",9.92840505,106.45268148
"5620600",6.29370883,101.78799726
"571427",9.79530237,104.63664307
"5047406",6.62546418,100.94663374
"8551517",9.99657682,105.96189787
"4359434",10.17434236,106.25381505
"7567737",5.51193178,102.73545904
"7403379",9.32210621,106.01874271
"1680546",9.46597883,105.37274664
"5077006",5.41613234,103.05962908
"7675306",10.13492965,105.81960201
"6312885",9.63632335,106.31589042
"6764787",10.2159779,103.96103554
"6313234",6.71396547,101.11588718
"4521453",5.74283812,102.46031441
"6633891",9.2945316,105.42917167
"6641250",6.72514189,100.71126973
"2797023",10.22006709,105.52260443
"4633287",9.60059476,105.99094528
"5190229",9.24929083,104.86801201
"1974510",9.5003488,105.19820846
"362118",9.77239434,106.12932171
"6571905",9.66684548,106.4287343
"6135392",10.08437096,105.69878352
"3245630",9.41209553,105.68535155
"2824716",9.39203724,105.41138544
"8067546",10.08553966,105.6647557
"7166845",9.81057397,105.26582308
"234767",10.07966345,105.57737869
"2995491",9.6082424,105.97219778
"7798775",10.04615,105.72560955
"1304940",9.97845708,106.20447311
"7251396",5.24356727,103.03207306
"3222218",9.83867432,105.83709755
"4075760",10.14220742,106.28187604
"8383994",9.31209124,104.99752641
"6154464",9.85457955,106.35849976
"2140932",10.18266587,103.98549068
"2184504",10.11200381,105.68386483
"3465315",9.17496648,105.41219146
"3578871",10.0797255,106.1864606
"3052397",5.26607352,103.15956512
"6184529",8.93909585,104.97942524
"5058241",9.91203167,106.32829782
"2184018",5.36717849,103.04493763
"869298",9.36699034,105.98029301
"7902423",9.46227246,105.80713824
"2151959",8.77938336,105.06139675
"7521174",6.53448034,101.30474769
"3530202",6.02897102,101.98760101
"143249",10.01052485,105.76743387
"7186869",9.88516379,105.97131302
"6019338",10.17515287,104.01881465
"5030099",9.13919629,105.50510049
"5762411",6.87119962,101.25277267
"3531877",9.62502831,105.98521177
"7530684",5.94342571,101.9913496
"1892454",9.99733381,105.44277184
"8468717",6.8170016,101.27302255
"4877916",4.9651192,102.95445212
"8429908",9.86894784,106.27180083
"1527435",9.56102175,104.98348822
"4979732",10.13047467,106.50650367
"4173166",5.95577312,102.17497682
"439664",5.81750235,100.76722534
"281840",9.93814421,105.70237472
"1020544",10.04402981,105.73039685
"3402058",5.64022427,100.86523694
"1256651",10.21594701,105.95856653
"5491100",10.1984202,106.22616002
"7216643",10.13946,105.64204969
"3765180",5.45651312,101.15229735
"1323858",9.16532028,105.15531773
"5787863",9.74339814,106.3688291
"364782",9.5167914,106.16169646
"6404548",6.15685255,102.16209726
"3721707",10.18442185,103.99771023
"14948",10.15794073,105.60033235
"4887451",10.01694278,105.720544
"4391089",9.55109226,106.03030571
"571911",9.9994593,105.75613515
"2014944",9.24968483,105.78403028
"4499899",6.1483911,102.25055695
"5883955",5.15589213,103.04883003
"3886509",6.74235067,101.32237729
"6334874",5.77148161,101.08691599
"5377078",6.00335854,102.00032011
"6647012",10.10508111,106.31651457
"7990613",9.18304287,105.15333628
"5611059",9.41870972,105.3036445
"8174944",9.45157209,105.9121031
"4254404",10.10371775,106.08050837
"1490287",9.92336343,105.70610143
"3314511",6.63982963,101.28450228
"5270408",10.06591928,106.15175978
"7403232",9.95786873,105.63822595
"600046",9.2571582,105.78177168
"8429569",10.17606874,106.48831904
"2783749",9.80661402,106.17369213
"4517726",5.97402491,102.43687236
"3535171",9.82769291,105.0759307
"2172014",10.02930664,105.77495242
"2914626",10.20037368,106.32299088
"5019752",9.77553609,106.17455645
"220166",9.57692877,105.20620057
"3503239",9.77804216,105.55111316
"7968119",10.25660421,104.81919638
"354009",10.11788644,105.62221836
"6522814",6.81099505,100.79030838
"2682701",5.97868104,100.7287321
"8559731",5.00888004,102.27313241
"8008677",10.02021465,105.73851421
"6232701",9.2867864,105.65343475
"2652954",10.18137273,105.82438201
"3413655",9.66279848,105.70568816
"6135143",9.09662001,104.91588805
"1667809",10.25335148,104.01053106
"183790",5.57454419,102.4854999
"3203320",9.80947681,106.19102748
"4110331",5.95257026,102.25924315
"6663184",9.61558032,105.46670566
"1176608",5.25840472,103.14629062
"4786520",9.22131964,105.11761689
"5021956",10.08579889,105.25404885
"4493722",5.15633342,102.98795076
"1479622",9.77494686,105.08932857
"613746",9.3492229,104.83744482
"4467661",9.96825961,105.82481722
"4265320",10.16843702,106.26393481
"7043190",9.66355668,105.57775438
"3294892",6.73465919,101.20314129
"1732008",5.95853546,102.27268443
"1430907",9.81464822,105.23547182
"5037987",9.72889671,106.07167861
"2491935",6.59619102,101.51931724
"2029482",9.48124254,105.84891669
"5907299",9.94856589,105.71653654
"7071344",6.34480346,101.8166497
"2550886",6.5001275,101.119392
"2129000",10.21641194,103.96401276
"8026307",5.99455241,102.05682833
"3887149",8.99122305,105.05187885
"242948",6.53238928,101.26172579
"5831013",6.78424875,101.3881358
"5901206",9.68811645,105.29806397
"7046449",9.83585889,105.69637579
"168702",6.69210562,101.0898156
"7039668",5.76482174,102.223253
"671553",9.71329556,105.25589447
"3285359",9.67016894,106.25083261
"760318",9.66274191,105.47601148
"2695461",9.28940657,105.72800013
"51138",9.16962707,105.33771214
"6519157",9.81195069,105.06086266
"714379",10.24977353,103.99391281
"7580176",5.70973197,101.10043385
"3056899",9.40656636,105.42901677
"6173135",9.86602549,105.74991082
"3059848",9.66952652,104.95123155
"4721307",10.14918364,106.46794848
"2280111",6.60920042,101.32617523
"5536689",9.53404902,105.53843309
"4423696",10.19407857,104.04614706
"1215072",6.0620147,102.3639391
"563234",9.95728966,105.64666253
"3004846",6.75198843,101.32257215
"3889256",9.79996274,106.17709025
"3824565",10.10967008,104.91042119
"1023100",9.41526872,105.67113736
"1401325",9.69849832,105.45494412
"4320963",6.58903332,101.25010103
"2300830",9.96260103,105.18536579
"5169793",9.40028328,104.98340419
"4219193",9.17325497,105.15870805
"7924784",10.03092941,105.42772339
"5253911",10.02122779,104.01458827
"4972617",9.17425795,105.51794524
"8331349",9.89238914,105.66839421
"144908",5.24340879,103.12957882
"1329133",5.91373499,102.31345505
"2395893",10.18291653,106.51595798
"680910",9.73222251,105.10801126
"5543860",10.08994734,106.01195264
"4565574",6.23820097,101.52357429
"7491782",6.05976977,102.39840169
"2222403",9.39960575,105.00065329
"3620617",10.01032183,105.78433306
"2766199",9.06240211,105.20337217
"2285363",10.13381862,103.97871252
"3001104",6.14940487,102.29397689
"823160",8.68866719,104.86205679
"6362296",10.09616104,105.41870231
"2645517",9.88723893,105.40433355
"4693005",10.02755778,106.0495571
"6768871",6.37428764,100.92184412
"8027848",9.67025674,104.982238
"1256483",5.26424177,103.15709537
"3252556",6.22392997,101.49552459
"1667756",9.97750926,106.43356297
"3295460",10.05944159,105.74562425
"5475019",9.20764412,104.87931485
"8523829",9.50007832,106.19755578
"2402019",10.09954326,106.18791141
"3761861",10.14065755,105.88972313
"7024175",8.92825345,105.14273196
"6094290",6.5496885,101.26281403
"8140911",6.20441954,101.81706884
"3508714",9.96956495,105.71120973
"5597066",5.71187739,100.9961453
"1659843",9.61709706,106.27232351
"5503670",9.92717594,106.32958291
"7880364",10.19922327,105.4714342
"1681797",10.11889727,105.95230997
"2984590",8.89906,104.91957576
"5976583",5.73027519,102.5839666
"6848934",10.04229326,105.51534789
"7846945",9.83078541,106.07854138
"5580934",9.72585989,106.11315264
"3983931",9.9598887,105.10846468
"5610422",10.16903463,104.91602141
"2847260",6.06133908,102.29472811
"7642578",9.99991864,105.74728999
"6760388",6.07604424,102.3007764
"4924598",6.82211849,101.35411033
"3161540",6.1193228,102.34782642
"3245807",9.56525664,105.92304253
"6896056",5.620457,100.81534822
"4948197",9.57252581,105.70643918
"5293268",9.86762168,105.94685398
"6993383",9.5656209,105.94232795
"6656901",5.76263957,102.20985282
"7329320",5.16425678,100.77421651
"2762276",10.01868677,106.1580172
"3807857",5.9226168,102.34244904
"7771473",6.1436866,102.1674189
"6928341",9.51265918,106.16154333
"7350714",9.405032,105.4294277
"2357150",9.36364113,104.88051458
"158929",10.03871665,105.95834091
"1251995",9.27347938,105.26457472
"4798909",9.85679788,106.40851717
"6109151",5.23142159,100.67974884
"6053056",6.06363329,102.37635604
"4951723",9.89235759,105.33600879
"5820465",10.11147615,106.18472044
"8141726",10.19461186,105.48909678
"96788",5.33801696,101.03471343
"4664733",10.02680059,105.82582157
"7466523",5.11326925,103.14615625
"1683230",6.94090358,100.79549108
"1009815",9.49729741,106.09620844
"1110257",9.96047754,105.8514443
"1563445",9.94543294,105.3510065
"3761196",8.99153266,105.13257562
"7056541",5.7097842,100.67151281
"491901",9.68952204,106.13622416
"1115003",5.419541,103.05512534
"5989303",9.8931518,105.92138051
"5324057",9.32141516,105.54943501
"3182573",6.16729961,102.20430291
"8081356",5.94227233,102.31788884
"6120662",5.86025341,101.88103471
"2438923",9.36662005,105.62131269
"2833300",9.2240006,105.01252441
"129162",6.42272731,101.36758113
"3115871",6.05183116,101.15778563
"41888",9.58853476,106.00947959
"8011201",7.04680963,100.62942289
"5454685",9.63735723,106.05077286
"3603202",5.93111479,102.33233249
"850660",10.19830904,105.57287012
"6872814",6.15704519,102.27237509
"5742917",9.11136098,105.36583288
"2712403",9.29522563,105.61613417
"5152537",10.16066694,105.62547945
"4108578",10.2219587,105.78112151
"6953743",9.77639753,105.64864897
"8480847",9.60296421,105.97713974
"4171111",10.22432623,103.97397285
"3265818",10.09598131,106.18043694
"3424716",8.76037543,104.99362717
"6200638",6.51236279,101.65427733
"196999",6.37421435,101.10600398
"8395758",9.58329333,106.04765649
"7118668",10.11586994,105.50859333
"5944603",9.71330145,104.87262884
"503544",9.23990456,105.16934778
"7718145",5.13460247,100.97356337
"6592814",5.82981822,102.1054201
"5334353",10.02336671,105.82252408
"725940",10.11735954,105.62096855
"736335",9.95249292,106.51652866
"4481055",10.20429705,105.50287698
"615211",9.95369539,105.72925147
"1252758",6.28991523,101.35435997
"7781275",9.49627398,106.16532824
"834079",8.98121153,105.24356486
"395005",9.92822839,106.31845693
"2027733",9.20224948,105.08712309
"4134427",5.427959,101.12834695
"115545",10.1498811,106.18863825
"5481725",9.76762222,105.92540246
"7594246",9.49525926,106.16530973
"2520536",9.90609401,105.36839854
"5674482",6.11475494,102.20071147
"8133007",9.92134367,105.69218816
"1863940",10.15885873,106.07767867
"2018622",9.99977255,105.75935305
"3467293",6.84020824,101.32552227
"7034572",9.48813615,104.98324955
"4725937",9.15661871,105.2195613
"5801973",5.26799481,103.14338371
"1623757",5.31755404,100.74785339
"4016826",9.88870859,106.03463025
"2002777",9.69479855,106.34526207
"5786448",9.58380191,106.04973494
"7944777",10.02028951,105.10855512
"8294875",6.01073039,101.98320444
"4378124",6.64323255,101.15514543
"8492117",9.47196299,105.49879104
"7880975",10.02295289,105.77151724
"1891907",9.73674161,105.54626486
"6050423",6.26098053,101.3684031
"617412",6.55704424,101.28892171
"3085265",10.19350175,106.42278876
"371455",9.08177833,105.44384085
"7851420",10.03082884,105.7912732
"5613435",9.75385253,106.31257209
"7513363",9.64261834,106.49995627
"2906032",9.80465433,106.40711266
"6561866",9.81675437,105.79173583
"4927028",10.1437213,105.19001374
"1587624",8.92076665,105.07445373
"255886",5.66461059,101.87202513
"5625597",5.27841613,103.01759029
"7462572",9.74357198,105.89831676
"5932694",9.90229904,106.34398762
"764467",9.2196235,105.10409602
"5157084",10.13733929,106.50683165
"3299715",9.70296752,105.65095937
"6119650",10.25678694,104.82103752
"5428805",5.72157715,101.78930898
"2202661",6.57941084,101.20720059
"3732186",10.25731123,104.59853475
"1181635",9.55954113,105.80681216
"6801673",9.21217987,105.31150866
"6579449",9.34728463,105.06841216
"5220927",9.61356271,105.30489394
"359871",6.55286459,101.2874706
"2754057",6.00691629,101.23496468
"2165901",10.13835133,105.96288782
"4742736",10.11445657,106.12806643
"2110250",9.17086417,105.15155399
"4194713",10.2216229,105.60329905
"8497116",9.84971621,105.30591265
"218351",10.10165653,105.59310367
"5639065",8.63513907,104.92236818
"8387594",10.21105481,106.09696921
"2167601",9.39937779,105.36627849
"1983366",9.9050291,105.75327075
"8046363",5.27361835,103.09053276
"3326063",9.52622392,105.47787793
"6883692",10.02641231,106.23402139
"2345384",6.07375998,102.26096686
"3991035",10.1411384,106.20943755
"2850827",5.34709515,103.07113106
"2349391",10.15131706,106.23334104
"464845",10.00192637,105.99720462
"2587476",9.7703176,105.01957002
"1902316",9.82502108,105.23408132
"8069404",5.61233146,102.74272189
"1828157",6.19307602,102.14516795
"8394627",10.24807933,104.63711095
"4947135",10.18893625,106.4833261
"1489105",6.40071826,101.76616878
"5784510",8.96854079,105.02122586
"5599967",10.10751944,105.28450401
"256192",6.10130391,102.21032323
"5839036",10.21485735,105.27329335
"4224122",9.93095137,106.37251324
"7695767",9.90740205,106.38007069
"8167804",10.14847617,106.2397466
"4850758",6.42214889,101.81402876
"5039187",6.68088973,101.56319182
"3139968",9.6762966,105.18787344
"7238304",5.92374644,102.24506497
"6943568",9.13288794,105.18824603
"3034815",9.81389077,105.22147818
"3611451",9.68945482,106.25952027
"2515952",9.91763685,105.30813656
"7176682",9.92084724,106.29583343
"7573893",5.35645815,103.12801749
"2606176",9.04197885,104.83387281
"6615107",10.10055658,105.88663444
"4776840",6.13269682,101.12894836
"8362534",5.8906222,100.63399523
"7207384",10.07218471,103.99616853
"7640461",9.90648617,105.88697816
"5476726",10.082189,106.25910974
"216795",9.61713138,106.28512098
"69893",9.6939441,106.50185501
"1017357",5.85067175,102.01389153
"7421740",9.7303763,106.34240166
"6911519",6.08578825,102.00888185
"828956",5.22840698,102.38181376
"3748585",6.61582348,101.32389423
"3803388",9.24710562,105.53200754
"3675032",9.74431422,105.35600307
"49133",9.27975853,105.66359313
"5373342",8.62572692,104.86365634
"5466864",5.33888093,103.12422418
"7899657",9.99582654,105.95088275
"5929809",9.73872609,106.26065959
"6548002",6.75545766,101.31211593
"3987399",10.25609125,103.95409696
"3253729",9.70296658,106.00501516
"3043140",10.07540119,106.23756285
"6175668",9.30245901,105.16988711
"7535280",7.07089018,100.63771062
"4486336",10.22948344,105.74830179
"8428528",10.08425383,105.72849994
"4272874",9.25506095,105.17547057
"2434611",10.08755018,105.70767007
"7609877",9.65728833,105.35286576
"7660133",9.294408,105.80139265
"5549443",5.30611946,103.13816396
"7886096",9.3919636,104.93012336
"8353922",6.02582203,102.41612011
"3937537",9.96718752,105.51519712
"759150",8.83003008,105.2933163
"4651780",5.8998764,102.32723171
"1164231",9.44683732,105.19388188
"4813788",9.67611882,105.95646282
"2711128",9.28640627,105.71701416
"6592956",9.55580954,105.31479926
"1700763",9.30421737,105.557161
"5809033",9.58133135,105.15971722
"6405228",10.19621573,105.96203517
"3102971",6.81474899,101.08896618
"4536253",6.69436265,101.54329321
"3064792",9.2968118,105.70456903
"5317986",10.1906533,106.44001067
"3109642",9.71039909,105.3554305
"5645707",10.20216308,106.21938989
"6185975",9.95814924,105.11154862
"8237037",9.65850207,105.29272891
"4900872",9.85489475,106.38307825
"1672942",6.60067678,101.30203676
"6234250",6.64072134,101.37283122
"3867389",9.61597524,105.21902653
"5137728",6.10523715,102.27787081
"8280569",9.99394216,106.26043208
"956228",10.10956726,105.74966684
"1990871",10.03073895,105.77639285
"2301716",9.80969559,106.18145029
"5898008",5.840018,101.88567078
"2311795",6.02217209,101.97730503
"805171",10.04144596,106.36660889
"5167736",10.06318941,106.32199549
"2032279",9.81164084,105.65039413
"3468521",6.31986316,101.20340242
"6693672",10.20702114,105.50978052
"737119",6.43065143,101.57969683
"4623975",9.22007003,105.08442006
"5535352",6.0275925,102.32566081
"6007150",9.15128218,105.52429973
"163603",9.77013937,105.45896454
"8169893",5.04572346,102.92978325
"8157760",10.00422356,105.09110456
"8474685",9.53663961,105.60198283
"770467",10.00736839,105.83408181
"6597598",9.15493646,105.13317038
"5597024",10.05639252,105.21828747
"6905770",9.19790733,105.17555695
"1592393",10.04062387,105.73674116
"4937840",6.63014483,101.30301623
"1041535",10.1403614,106.469414
"5905556",6.52657369,101.27110064
"1886075",5.45224302,103.02995677
"4522584",5.63646568,100.84320156
"6660255",6.09673256,102.23526147
"5214242",9.84739498,105.12804444
"5602493",6.47327272,101.36706582
"612072",9.6429053,105.3739191
